Date,Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Next day is SchoolHoliday,Next day is StateHoliday,Next day is a Promo,Next day is Open
2015-06-29,1091,1,14974,1023,1,1,0,0,0,0,1,1
2015-06-29,1094,1,6605,444,1,1,0,0,0,0,1,1
2015-06-29,1095,1,8551,855,1,1,0,0,0,0,1,1
2015-06-29,1096,1,9490,801,1,1,0,1,1,0,1,1
2015-06-29,978,1,10559,1209,1,1,0,0,0,0,1,1
2015-06-29,1010,1,13328,921,1,1,0,0,0,0,1,1
2015-06-29,1008,1,8213,854,1,1,0,0,0,0,1,1
2015-06-29,1006,1,8891,966,1,1,0,0,0,0,1,1
2015-06-29,1005,1,9250,1142,1,1,0,1,1,0,1,1
2015-06-29,1004,1,8539,571,1,1,0,0,0,0,1,1
2015-06-29,1001,1,10436,857,1,1,0,0,0,0,1,1
2015-06-29,1000,1,9675,804,1,1,0,0,0,0,1,1
2015-06-29,997,1,8831,564,1,1,0,0,0,0,1,1
2015-06-29,995,1,13270,981,1,1,0,0,0,0,1,1
2015-06-29,981,1,10532,951,1,1,0,0,0,0,1,1
2015-06-29,983,1,14577,1478,1,1,0,1,1,0,1,1
2015-06-29,985,1,13128,957,1,1,0,0,0,0,1,1
2015-06-29,986,1,8254,828,1,1,0,1,1,0,1,1
2015-06-29,989,1,8185,770,1,1,0,0,0,0,1,1
2015-06-29,992,1,7965,787,1,1,0,1,1,0,1,1
2015-06-29,993,1,12952,1009,1,1,0,0,0,0,1,1
2015-06-29,1012,1,8540,610,1,1,0,0,0,0,1,1
2015-06-29,1045,1,12557,1343,1,1,0,0,0,0,1,1
2015-06-29,1043,1,10748,1253,1,1,0,0,0,0,1,1
2015-06-29,1041,1,9035,799,1,1,0,0,0,0,1,1
2015-06-29,1039,1,11889,1179,1,1,0,1,1,0,1,1
2015-06-29,1038,1,7157,550,1,1,0,0,0,0,1,1
2015-06-29,1035,1,8123,740,1,1,0,0,0,0,1,1
2015-06-29,1033,1,19680,1591,1,1,0,0,0,0,1,1
2015-06-29,1031,1,7885,552,1,1,0,1,1,0,1,1
2015-06-29,1029,1,8224,1011,1,1,0,0,0,0,1,1
2015-06-29,1016,1,9471,639,1,1,0,1,1,0,1,1
2015-06-29,1018,1,15919,1520,1,1,0,0,0,0,1,1
2015-06-29,1021,1,12331,1259,1,1,0,0,0,0,1,1
2015-06-29,1023,1,9270,787,1,1,0,0,0,0,1,1
2015-06-29,1025,1,10134,1014,1,1,0,0,0,0,1,1
2015-06-29,1027,1,26232,2325,1,1,0,0,0,0,1,1
2015-06-29,837,1,5746,651,1,1,0,0,0,0,1,1
2015-06-29,975,1,11978,900,1,1,0,1,1,0,1,1
2015-06-29,835,1,8826,812,1,1,0,1,1,0,1,1
2015-06-29,658,1,9207,733,1,1,0,1,1,0,1,1
2015-06-29,655,1,14254,966,1,1,0,1,1,0,1,1
2015-06-29,654,1,11775,996,1,1,0,0,0,0,1,1
2015-06-29,652,1,10786,914,1,1,0,0,0,0,1,1
2015-06-29,650,1,8847,751,1,1,0,0,0,0,1,1
2015-06-29,649,1,5802,514,1,1,0,0,0,0,1,1
2015-06-29,647,1,9267,889,1,1,0,0,0,0,1,1
2015-06-29,643,1,11748,1179,1,1,0,0,0,0,1,1
2015-06-29,630,1,9576,933,1,1,0,0,0,0,1,1
2015-06-29,632,1,10819,1137,1,1,0,0,0,0,1,1
2015-06-29,634,1,11789,962,1,1,0,0,0,0,1,1
2015-06-29,660,1,9529,768,1,1,0,0,0,0,1,1
2015-06-29,640,1,17797,1083,1,1,0,1,1,0,1,1
2015-06-29,641,1,8013,601,1,1,0,1,1,0,1,1
2015-06-29,642,1,4109,431,1,1,0,1,1,0,1,1
2015-06-29,636,1,15965,1273,1,1,0,0,0,0,1,1
2015-06-29,663,1,8421,917,1,1,0,0,0,0,1,1
2015-06-29,693,1,14687,818,1,1,0,0,0,0,1,1
2015-06-29,691,1,13376,790,1,1,0,1,1,0,1,1
2015-06-29,690,1,8682,993,1,1,0,1,1,0,1,1
2015-06-29,688,1,5791,494,1,1,0,0,0,0,1,1
2015-06-29,684,1,14446,916,1,1,0,0,0,0,1,1
2015-06-29,683,1,12470,1035,1,1,0,0,0,0,1,1
2015-06-29,682,1,17042,2175,1,1,0,0,0,0,1,1
2015-06-29,664,1,8276,813,1,1,0,0,0,0,1,1
2015-06-29,665,1,13380,1618,1,1,0,0,0,0,1,1
2015-06-29,667,1,13054,970,1,1,0,0,0,0,1,1
2015-06-29,672,1,11540,1497,1,1,0,0,0,0,1,1
2015-06-29,671,1,10654,856,1,1,0,0,0,0,1,1
2015-06-29,695,1,11897,802,1,1,0,1,1,0,1,1
2015-06-29,627,1,9991,830,1,1,0,0,0,0,1,1
2015-06-29,589,1,7484,655,1,1,0,0,0,0,1,1
2015-06-29,588,1,9379,825,1,1,0,0,0,0,1,1
2015-06-29,587,1,14861,909,1,1,0,0,0,0,1,1
2015-06-29,585,1,7155,936,1,1,0,0,0,0,1,1
2015-06-29,584,1,6752,518,1,1,0,0,0,0,1,1
2015-06-29,580,1,11478,1660,1,1,0,0,0,0,1,1
2015-06-29,578,1,13345,1097,1,1,0,0,0,0,1,1
2015-06-29,575,1,12237,867,1,1,0,0,0,0,1,1
2015-06-29,574,1,15135,855,1,1,0,0,0,0,1,1
2015-06-29,573,1,7063,469,1,1,0,0,0,0,1,1
2015-06-29,560,1,20929,2015,1,1,0,0,0,0,1,1
2015-06-29,563,1,6576,663,1,1,0,1,1,0,1,1
2015-06-29,564,1,9047,660,1,1,0,1,1,0,1,1
2015-06-29,565,1,10448,941,1,1,0,1,1,0,1,1
2015-06-29,567,1,7223,794,1,1,0,1,1,0,1,1
2015-06-29,572,1,12171,788,1,1,0,1,1,0,1,1
2015-06-29,566,1,8501,711,1,1,0,0,0,0,1,1
2015-06-29,626,1,13544,1016,1,1,0,0,0,0,1,1
2015-06-29,624,1,10071,864,1,1,0,1,1,0,1,1
2015-06-29,623,1,12482,1181,1,1,0,1,1,0,1,1
2015-06-29,620,1,12226,952,1,1,0,0,0,0,1,1
2015-06-29,619,1,7051,582,1,1,0,0,0,0,1,1
2015-06-29,618,1,11057,696,1,1,0,0,0,0,1,1
2015-06-29,615,1,14440,1501,1,1,0,0,0,0,1,1
2015-06-29,611,1,8631,602,1,1,0,0,0,0,1,1
2015-06-29,610,1,7067,707,1,1,0,1,1,0,1,1
2015-06-29,609,1,7305,671,1,1,0,0,0,0,1,1
2015-06-29,608,1,18183,1460,1,1,0,0,0,0,1,1
2015-06-29,595,1,18854,1903,1,1,0,0,0,0,1,1
2015-06-29,596,1,6748,903,1,1,0,0,0,0,1,1
2015-06-29,602,1,8942,755,1,1,0,0,0,0,1,1
2015-06-29,603,1,12246,1242,1,1,0,0,0,0,1,1
2015-06-29,601,1,8048,536,1,1,0,0,0,0,1,1
2015-06-29,559,1,9657,1016,1,1,0,0,0,0,1,1
2015-06-29,797,1,7977,613,1,1,0,0,0,0,1,1
2015-06-29,794,1,3689,563,1,1,0,0,0,0,1,1
2015-06-29,792,1,12178,852,1,1,0,1,1,0,1,1
2015-06-29,791,1,13000,1118,1,1,0,1,1,0,1,1
2015-06-29,787,1,13276,1344,1,1,0,0,0,0,1,1
2015-06-29,786,1,5345,675,1,1,0,0,0,0,1,1
2015-06-29,785,1,12626,805,1,1,0,1,1,0,1,1
2015-06-29,783,1,9037,761,1,1,0,0,0,0,1,1
2015-06-29,769,1,14566,3865,1,1,0,1,1,0,1,1
2015-06-29,771,1,10735,907,1,1,0,0,0,0,1,1
2015-06-29,774,1,8761,949,1,1,0,0,0,0,1,1
2015-06-29,800,1,6510,538,1,1,0,0,0,0,1,1
2015-06-29,778,1,9348,1031,1,1,0,0,0,0,1,1
2015-06-29,782,1,5856,437,1,1,0,0,0,0,1,1
2015-06-29,768,1,20939,1736,1,1,0,0,0,0,1,1
2015-06-29,833,1,8666,634,1,1,0,0,0,0,1,1
2015-06-29,832,1,9444,691,1,1,0,0,0,0,1,1
2015-06-29,831,1,19703,2024,1,1,0,1,1,0,1,1
2015-06-29,830,1,11407,771,1,1,0,0,0,0,1,1
2015-06-29,829,1,8077,885,1,1,0,0,0,0,1,1
2015-06-29,827,1,18107,2185,1,1,0,0,0,0,1,1
2015-06-29,823,1,8853,710,1,1,0,0,0,0,1,1
2015-06-29,822,1,11680,777,1,1,0,0,0,0,1,1
2015-06-29,820,1,17766,1287,1,1,0,0,0,0,1,1
2015-06-29,819,1,7422,614,1,1,0,0,0,0,1,1
2015-06-29,818,1,10208,877,1,1,0,0,0,0,1,1
2015-06-29,804,1,6722,491,1,1,0,0,0,0,1,1
2015-06-29,807,1,13293,1183,1,1,0,0,0,0,1,1
2015-06-29,809,1,17080,1117,1,1,0,1,1,0,1,1
2015-06-29,812,1,10185,1069,1,1,0,0,0,0,1,1
2015-06-29,813,1,7745,774,1,1,0,0,0,0,1,1
2015-06-29,814,1,13186,899,1,1,0,0,0,0,1,1
2015-06-29,815,1,9266,752,1,1,0,0,0,0,1,1
2015-06-29,811,1,5587,850,1,1,0,0,0,0,1,1
2015-06-29,726,1,17934,1440,1,1,0,0,0,0,1,1
2015-06-29,724,1,9361,807,1,1,0,1,1,0,1,1
2015-06-29,723,1,11727,716,1,1,0,0,0,0,1,1
2015-06-29,719,1,7081,543,1,1,0,0,0,0,1,1
2015-06-29,717,1,10796,786,1,1,0,1,1,0,1,1
2015-06-29,715,1,10924,943,1,1,0,0,0,0,1,1
2015-06-29,713,1,16439,1522,1,1,0,1,1,0,1,1
2015-06-29,766,1,8822,655,1,1,0,0,0,0,1,1
2015-06-29,700,1,8397,785,1,1,0,0,0,0,1,1
2015-06-29,703,1,5060,438,1,1,0,1,1,0,1,1
2015-06-29,704,1,15626,1432,1,1,0,0,0,0,1,1
2015-06-29,708,1,9681,721,1,1,0,0,0,0,1,1
2015-06-29,709,1,15501,1797,1,1,0,0,0,0,1,1
2015-06-29,705,1,14664,1330,1,1,0,1,1,0,1,1
2015-06-29,731,1,15575,1158,1,1,0,1,1,0,1,1
2015-06-29,716,1,8928,604,1,1,0,0,0,0,1,1
2015-06-29,733,1,16749,3450,1,1,0,1,1,0,1,1
2015-06-29,762,1,5302,493,1,1,0,0,0,0,1,1
2015-06-29,760,1,9478,1420,1,1,0,0,0,0,1,1
2015-06-29,759,1,12149,997,1,1,0,1,1,0,1,1
2015-06-29,758,1,6366,744,1,1,0,0,0,0,1,1
2015-06-29,756,1,27268,3002,1,1,0,1,1,0,1,1
2015-06-29,749,1,8694,827,1,1,0,0,0,0,1,1
2015-06-29,755,1,14457,1077,1,1,0,0,0,0,1,1
2015-06-29,734,1,9111,681,1,1,0,1,1,0,1,1
2015-06-29,736,1,7695,603,1,1,0,0,0,0,1,1
2015-06-29,737,1,10893,1204,1,1,0,1,1,0,1,1
2015-06-29,738,1,12725,862,1,1,0,1,1,0,1,1
2015-06-29,739,1,15895,1094,1,1,0,0,0,0,1,1
2015-06-29,735,1,9428,721,1,1,0,0,0,0,1,1
2015-06-29,742,1,13232,1129,1,1,0,1,1,0,1,1
2015-06-29,743,1,6937,613,1,1,0,0,0,0,1,1
2015-06-29,745,1,14881,1059,1,1,0,0,0,0,1,1
2015-06-29,746,1,9385,639,1,1,0,0,0,0,1,1
2015-06-30,369,2,8172,598,1,1,0,0,0,0,1,1
2015-06-30,370,2,14142,829,1,1,0,1,1,0,1,1
2015-06-30,372,2,15550,981,1,1,0,1,1,0,1,1
2015-06-30,374,2,11148,1129,1,1,0,0,0,0,1,1
2015-06-30,378,2,10069,1319,1,1,0,1,1,0,1,1
2015-06-30,375,2,17316,1283,1,1,0,0,0,0,1,1
2015-06-30,351,2,7183,543,1,1,0,1,1,0,1,1
2015-06-30,365,2,7652,669,1,1,0,0,0,0,1,1
2015-06-30,381,2,11973,1131,1,1,0,0,0,0,1,1
2015-06-30,352,2,8110,654,1,1,0,0,0,0,1,1
2015-06-30,356,2,7215,458,1,1,0,0,0,0,1,1
2015-06-30,366,2,9335,780,1,1,0,0,0,0,1,1
2015-06-30,362,2,13554,1391,1,1,0,0,0,0,1,1
2015-06-30,363,2,11288,1261,1,1,0,0,0,0,1,1
2015-06-30,358,2,14102,1259,1,1,0,1,1,0,1,1
2015-06-30,382,2,11279,742,1,1,0,0,0,0,1,1
2015-06-30,281,2,7998,593,1,1,0,0,0,0,1,1
2015-06-30,414,2,9534,566,1,1,0,0,0,0,1,1
2015-06-30,413,2,9811,1139,1,1,0,0,0,0,1,1
2015-06-30,411,2,12980,804,1,1,0,0,0,0,1,1
2015-06-30,410,2,9561,942,1,1,0,1,1,0,1,1
2015-06-30,406,2,9282,630,1,1,0,0,0,0,1,1
2015-06-30,400,2,16609,1786,1,1,0,0,0,0,1,1
2015-06-30,385,2,9424,684,1,1,0,0,0,0,1,1
2015-06-30,386,2,12981,811,1,1,0,1,1,0,1,1
2015-06-30,387,2,13832,1404,1,1,0,1,1,0,1,1
2015-06-30,389,2,15585,1532,1,1,0,0,0,0,1,1
2015-06-30,383,2,21744,2374,1,1,0,0,0,0,1,1
2015-06-30,394,2,11306,782,1,1,0,0,0,0,1,1
2015-06-30,395,2,6028,603,1,1,0,1,1,0,1,1
2015-06-30,397,2,8796,908,1,1,0,1,1,0,1,1
2015-06-30,398,2,10183,799,1,1,0,0,0,0,1,1
2015-06-30,392,2,10009,812,1,1,0,1,1,0,1,1
2015-06-30,316,2,13779,1052,1,1,0,1,1,0,1,1
2015-06-30,348,2,13232,893,1,1,0,0,0,0,1,1
2015-06-30,311,2,10368,999,1,1,0,0,0,0,1,1
2015-06-30,307,2,4492,454,1,1,0,0,0,0,1,1
2015-06-30,306,2,6888,623,1,1,0,0,0,0,1,1
2015-06-30,305,2,7604,617,1,1,0,0,0,0,1,1
2015-06-30,299,2,9281,930,1,1,0,0,0,0,1,1
2015-06-30,298,2,11071,772,1,1,0,0,0,0,1,1
2015-06-30,297,2,9895,848,1,1,0,0,0,0,1,1
2015-06-30,296,2,9803,894,1,1,0,0,0,0,1,1
2015-06-30,295,2,8643,889,1,1,0,0,0,0,1,1
2015-06-30,283,2,11894,925,1,1,0,0,0,0,1,1
2015-06-30,284,2,8241,552,1,1,0,0,0,0,1,1
2015-06-30,285,2,6619,514,1,1,0,0,0,0,1,1
2015-06-30,286,2,5629,455,1,1,0,0,0,0,1,1
2015-06-30,287,2,10725,887,1,1,0,0,0,0,1,1
2015-06-30,289,2,6339,512,1,1,0,0,0,0,1,1
2015-06-30,290,2,10963,865,1,1,0,1,1,0,1,1
2015-06-30,293,2,9163,970,1,1,0,0,0,0,1,1
2015-06-30,288,2,6730,448,1,1,0,0,0,0,1,1
2015-06-30,315,2,6077,539,1,1,0,0,0,0,1,1
2015-06-30,343,2,13461,957,1,1,0,1,1,0,1,1
2015-06-30,341,2,8913,963,1,1,0,1,1,0,1,1
2015-06-30,340,2,9770,878,1,1,0,0,0,0,1,1
2015-06-30,338,2,11745,807,1,1,0,0,0,0,1,1
2015-06-30,333,2,14912,1633,1,1,0,0,0,0,1,1
2015-06-30,332,2,5626,632,1,1,0,0,0,0,1,1
2015-06-30,331,2,8951,971,1,1,0,0,0,0,1,1
2015-06-30,317,2,7574,634,1,1,0,0,0,0,1,1
2015-06-30,318,2,9142,693,1,1,0,0,0,0,1,1
2015-06-30,319,2,10793,973,1,1,0,0,0,0,1,1
2015-06-30,320,2,22390,2698,1,1,0,0,0,0,1,1
2015-06-30,321,2,8057,641,1,1,0,0,0,0,1,1
2015-06-30,322,2,9391,865,1,1,0,0,0,0,1,1
2015-06-30,323,2,9426,646,1,1,0,0,0,0,1,1
2015-06-30,327,2,11937,1169,1,1,0,0,0,0,1,1
2015-06-30,330,2,5537,481,1,1,0,1,1,0,1,1
2015-06-30,486,2,7236,707,1,1,0,1,1,0,1,1
2015-06-30,419,2,8940,1139,1,1,0,0,0,0,1,1
2015-06-30,520,2,5856,553,1,1,0,0,0,0,1,1
2015-06-30,519,2,8373,652,1,1,0,0,0,0,1,1
2015-06-30,518,2,11309,721,1,1,0,0,0,0,1,1
2015-06-30,511,2,7259,861,1,1,0,0,0,0,1,1
2015-06-30,510,2,12065,950,1,1,0,1,1,0,1,1
2015-06-30,507,2,14128,873,1,1,0,1,1,0,1,1
2015-06-30,505,2,6523,754,1,1,0,0,0,0,1,1
2015-06-30,493,2,15807,1172,1,1,0,1,1,0,1,1
2015-06-30,494,2,11122,1257,1,1,0,0,0,0,1,1
2015-06-30,496,2,12805,1034,1,1,0,0,0,0,1,1
2015-06-30,497,2,12313,1285,1,1,0,0,0,0,1,1
2015-06-30,499,2,6959,854,1,1,0,0,0,0,1,1
2015-06-30,500,2,8265,465,1,1,0,0,0,0,1,1
2015-06-30,504,2,10646,1205,1,1,0,0,0,0,1,1
2015-06-30,490,2,10628,1164,1,1,0,0,0,0,1,1
2015-06-30,523,2,16334,1729,1,1,0,0,0,0,1,1
2015-06-30,280,2,7779,544,1,1,0,0,0,0,1,1
2015-06-30,555,2,5920,462,1,1,0,0,0,0,1,1
2015-06-30,553,2,9161,677,1,1,0,0,0,0,1,1
2015-06-30,550,2,6620,430,1,1,0,0,0,0,1,1
2015-06-30,549,2,5759,619,1,1,0,0,0,0,1,1
2015-06-30,546,2,18394,2004,1,1,0,0,0,0,1,1
2015-06-30,544,2,25952,2636,1,1,0,0,0,0,1,1
2015-06-30,543,2,5786,362,1,1,0,0,0,0,1,1
2015-06-30,526,2,16277,1895,1,1,0,0,0,0,1,1
2015-06-30,527,2,15251,1134,1,1,0,1,1,0,1,1
2015-06-30,530,2,7618,1126,1,1,0,0,0,0,1,1
2015-06-30,531,2,6183,642,1,1,0,0,0,0,1,1
2015-06-30,524,2,11293,1007,1,1,0,0,0,0,1,1
2015-06-30,537,2,11025,889,1,1,0,0,0,0,1,1
2015-06-30,538,2,5915,743,1,1,0,0,0,0,1,1
2015-06-30,539,2,15558,1318,1,1,0,0,0,0,1,1
2015-06-30,533,2,13832,1095,1,1,0,0,0,0,1,1
2015-06-30,489,2,15859,1091,1,1,0,0,0,0,1,1
2015-06-30,487,2,11700,791,1,1,0,0,0,0,1,1
2015-06-30,449,2,18489,1944,1,1,0,0,0,0,1,1
2015-06-30,446,2,6757,736,1,1,0,1,1,0,1,1
2015-06-30,438,2,10639,848,1,1,0,0,0,0,1,1
2015-06-30,437,2,9777,782,1,1,0,0,0,0,1,1
2015-06-30,435,2,4320,433,1,1,0,1,1,0,1,1
2015-06-30,421,2,11510,1047,1,1,0,0,0,0,1,1
2015-06-30,422,2,5581,472,1,1,0,0,0,0,1,1
2015-06-30,424,2,13991,1173,1,1,0,1,1,0,1,1
2015-06-30,426,2,7169,729,1,1,0,1,1,0,1,1
2015-06-30,428,2,7051,539,1,1,0,0,0,0,1,1
2015-06-30,429,2,6943,442,1,1,0,0,0,0,1,1
2015-06-30,432,2,14729,1951,1,1,0,0,0,0,1,1
2015-06-30,433,2,8984,876,1,1,0,0,0,0,1,1
2015-06-30,488,2,5122,454,1,1,0,0,0,0,1,1
2015-06-30,484,2,9403,754,1,1,0,0,0,0,1,1
2015-06-30,483,2,9492,1118,1,1,0,0,0,0,1,1
2015-06-30,482,2,9220,895,1,1,0,0,0,0,1,1
2015-06-30,477,2,10828,558,1,1,0,0,0,0,1,1
2015-06-30,475,2,8476,1113,1,1,0,1,1,0,1,1
2015-06-30,471,2,8740,641,1,1,0,0,0,0,1,1
2015-06-30,458,2,9698,752,1,1,0,0,0,0,1,1
2015-06-30,459,2,15631,1570,1,1,0,0,0,0,1,1
2015-06-30,461,2,6826,536,1,1,0,0,0,0,1,1
2015-06-30,463,2,9199,1225,1,1,0,1,1,0,1,1
2015-06-30,465,2,10764,714,1,1,0,0,0,0,1,1
2015-06-30,467,2,19586,1997,1,1,0,1,1,0,1,1
2015-06-30,462,2,7558,813,1,1,0,0,0,0,1,1
2015-06-30,279,2,18158,1035,1,1,0,0,0,0,1,1
2015-06-30,95,2,10260,1003,1,1,0,0,0,0,1,1
2015-06-30,92,2,9319,685,1,1,0,1,1,0,1,1
2015-06-30,91,2,8009,656,1,1,0,0,0,0,1,1
2015-06-30,89,2,8186,723,1,1,0,0,0,0,1,1
2015-06-30,87,2,7543,859,1,1,0,0,0,0,1,1
2015-06-30,75,2,7809,691,1,1,0,0,0,0,1,1
2015-06-30,76,2,10731,1000,1,1,0,0,0,0,1,1
2015-06-30,102,2,13419,1478,1,1,0,1,1,0,1,1
2015-06-30,77,2,12214,819,1,1,0,0,0,0,1,1
2015-06-30,81,2,9880,668,1,1,0,0,0,0,1,1
2015-06-30,78,2,5600,600,1,1,0,0,0,0,1,1
2015-06-30,70,2,9046,749,1,1,0,0,0,0,1,1
2015-06-30,105,2,7573,712,1,1,0,0,0,0,1,1
2015-06-30,135,2,9120,646,1,1,0,0,0,0,1,1
2015-06-30,134,2,5876,555,1,1,0,0,0,0,1,1
2015-06-30,132,2,11065,807,1,1,0,0,0,0,1,1
2015-06-30,130,2,9141,787,1,1,0,0,0,0,1,1
2015-06-30,129,2,14184,1469,1,1,0,0,0,0,1,1
2015-06-30,128,2,12725,836,1,1,0,0,0,0,1,1
2015-06-30,127,2,10698,965,1,1,0,0,0,0,1,1
2015-06-30,125,2,19505,2066,1,1,0,0,0,0,1,1
2015-06-30,124,2,8686,807,1,1,0,1,1,0,1,1
2015-06-30,123,2,12372,1270,1,1,0,0,0,0,1,1
2015-06-30,122,2,9767,1038,1,1,0,0,0,0,1,1
2015-06-30,121,2,6281,588,1,1,0,0,0,0,1,1
2015-06-30,120,2,11746,870,1,1,0,0,0,0,1,1
2015-06-30,107,2,9740,1085,1,1,0,0,0,0,1,1
2015-06-30,108,2,14130,939,1,1,0,0,0,0,1,1
2015-06-30,109,2,10504,974,1,1,0,0,0,0,1,1
2015-06-30,111,2,10385,718,1,1,0,0,0,0,1,1
2015-06-30,104,2,12983,1452,1,1,0,0,0,0,1,1
2015-06-30,112,2,7587,799,1,1,0,0,0,0,1,1
2015-06-30,115,2,10844,667,1,1,0,0,0,0,1,1
2015-06-30,117,2,5818,569,1,1,0,1,1,0,1,1
2015-06-30,118,2,11626,853,1,1,0,0,0,0,1,1
2015-06-30,119,2,8588,766,1,1,0,0,0,0,1,1
2015-06-30,113,2,7716,662,1,1,0,0,0,0,1,1
2015-06-30,67,2,11870,986,1,1,0,0,0,0,1,1
2015-06-30,30,2,6456,766,1,1,0,1,1,0,1,1
2015-06-30,27,2,19780,1617,1,1,0,1,1,0,1,1
2015-06-30,25,2,16572,1880,1,1,0,1,1,0,1,1
2015-06-30,21,2,9921,646,1,1,0,0,0,0,1,1
2015-06-30,20,2,11417,1053,1,1,0,0,0,0,1,1
2015-06-30,1,2,5735,568,1,1,0,0,0,0,1,1
2015-06-30,2,2,9863,877,1,1,0,0,0,0,1,1
2015-06-30,3,2,13261,1072,1,1,0,1,1,0,1,1
2015-06-30,4,2,13106,1488,1,1,0,0,0,0,1,1
2015-06-30,6,2,7427,709,1,1,0,0,0,0,1,1
2015-06-30,7,2,14838,1325,1,1,0,0,0,0,1,1
2015-06-30,9,2,10447,796,1,1,0,1,1,0,1,1
2015-06-30,10,2,8565,740,1,1,0,0,0,0,1,1
2015-06-30,12,2,13704,1285,1,1,0,0,0,0,1,1
2015-06-30,13,2,6110,404,1,1,0,0,0,0,1,1
2015-06-30,8,2,9836,968,1,1,0,0,0,0,1,1
2015-06-30,33,2,12232,947,1,1,0,1,1,0,1,1
2015-06-30,66,2,8517,628,1,1,0,0,0,0,1,1
2015-06-30,64,2,16912,990,1,1,0,1,1,0,1,1
2015-06-30,57,2,11913,954,1,1,0,0,0,0,1,1
2015-06-30,56,2,9990,580,1,1,0,0,0,0,1,1
2015-06-30,55,2,6614,731,1,1,0,0,0,0,1,1
2015-06-30,54,2,9186,749,1,1,0,0,0,0,1,1
2015-06-30,53,2,7734,698,1,1,0,0,0,0,1,1
2015-06-30,37,2,8478,745,1,1,0,0,0,0,1,1
2015-06-30,38,2,8440,606,1,1,0,1,1,0,1,1
2015-06-30,34,2,11748,1183,1,1,0,0,0,0,1,1
2015-06-30,44,2,7837,753,1,1,0,0,0,0,1,1
2015-06-30,45,2,6372,417,1,1,0,0,0,0,1,1
2015-06-30,43,2,11159,787,1,1,0,1,1,0,1,1
2015-06-30,241,2,9292,796,1,1,0,1,1,0,1,1
2015-06-30,239,2,7463,527,1,1,0,1,1,0,1,1
2015-06-30,238,2,11927,1468,1,1,0,1,1,0,1,1
2015-06-30,237,2,5769,660,1,1,0,0,0,0,1,1
2015-06-30,236,2,11783,1212,1,1,0,0,0,0,1,1
2015-06-30,233,2,12683,1196,1,1,0,0,0,0,1,1
2015-06-30,232,2,4885,393,1,1,0,0,0,0,1,1
2015-06-30,230,2,12892,1244,1,1,0,0,0,0,1,1
2015-06-30,229,2,14211,957,1,1,0,0,0,0,1,1
2015-06-30,228,2,11448,655,1,1,0,1,1,0,1,1
2015-06-30,227,2,9253,710,1,1,0,1,1,0,1,1
2015-06-30,226,2,9043,812,1,1,0,0,0,0,1,1
2015-06-30,225,2,7770,642,1,1,0,0,0,0,1,1
2015-06-30,212,2,6345,550,1,1,0,0,0,0,1,1
2015-06-30,213,2,14013,930,1,1,0,1,1,0,1,1
2015-06-30,215,2,7180,486,1,1,0,0,0,0,1,1
2015-06-30,217,2,7931,832,1,1,0,0,0,0,1,1
2015-06-30,220,2,6792,726,1,1,0,1,1,0,1,1
2015-06-30,224,2,11065,655,1,1,0,0,0,0,1,1
2015-06-30,210,2,3917,362,1,1,0,0,0,0,1,1
2015-06-30,243,2,10454,1199,1,1,0,0,0,0,1,1
2015-06-30,245,2,11747,1264,1,1,0,0,0,0,1,1
2015-06-30,274,2,7723,1482,1,1,0,0,0,0,1,1
2015-06-30,273,2,11049,863,1,1,0,1,1,0,1,1
2015-06-30,272,2,11479,910,1,1,0,0,0,0,1,1
2015-06-30,271,2,14599,1295,1,1,0,0,0,0,1,1
2015-06-30,270,2,14179,1478,1,1,0,0,0,0,1,1
2015-06-30,269,2,13195,1435,1,1,0,1,1,0,1,1
2015-06-30,268,2,8355,804,1,1,0,0,0,0,1,1
2015-06-30,265,2,9589,751,1,1,0,0,0,0,1,1
2015-06-30,264,2,11517,1209,1,1,0,0,0,0,1,1
2015-06-30,261,2,20428,1199,1,1,0,0,0,0,1,1
2015-06-30,260,2,7690,963,1,1,0,0,0,0,1,1
2015-06-30,246,2,10897,1150,1,1,0,0,0,0,1,1
2015-06-30,247,2,11634,729,1,1,0,0,0,0,1,1
2015-06-30,250,2,11753,739,1,1,0,0,0,0,1,1
2015-06-30,251,2,25223,2816,1,1,0,1,1,0,1,1
2015-06-30,255,2,8229,669,1,1,0,1,1,0,1,1
2015-06-30,257,2,7747,776,1,1,0,0,0,0,1,1
2015-06-30,259,2,14709,2865,1,1,0,0,0,0,1,1
2015-06-30,253,2,8803,956,1,1,0,1,1,0,1,1
2015-06-30,139,2,10927,687,1,1,0,0,0,0,1,1
2015-06-30,207,2,17005,1564,1,1,0,0,0,0,1,1
2015-06-30,170,2,6141,593,1,1,0,1,1,0,1,1
2015-06-30,168,2,10258,884,1,1,0,0,0,0,1,1
2015-06-30,167,2,15751,1484,1,1,0,0,0,0,1,1
2015-06-30,164,2,11727,948,1,1,0,0,0,0,1,1
2015-06-30,161,2,9956,909,1,1,0,1,1,0,1,1
2015-06-30,156,2,11008,941,1,1,0,0,0,0,1,1
2015-06-30,155,2,11461,838,1,1,0,0,0,0,1,1
2015-06-30,144,2,8370,766,1,1,0,0,0,0,1,1
2015-06-30,150,2,10824,899,1,1,0,0,0,0,1,1
2015-06-30,151,2,10410,866,1,1,0,0,0,0,1,1
